id,first_name,last_name,username,password,department,title,phone,email,address,city,state,zip,company,Group 1,Group 2,Group 3,Group 4,Group 5,Group 6,Group 7,Group 8,Group 9,Group 10,OU
27,Tanny,Duckinfield,tanduckinfield,squaller,Product Management,Food Chemist,(214) 2696916,tduckinfieldq@ehow.com,86 Graceland Plaza,Dallas,texas,75372,Schultz LLC,Employees,,,,,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
48,Allistir,Langton,alllangton,sonicates,Legal,Food Chemist,(915) 4454392,alangton1b@webmd.com,405 Memorial Place,El Paso,texas,79950,Schaden and Sons,Employees,,,,,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
93,Melesa,Pere,melpere,bodhrans,Marketing,Food Chemist,(281) 7346940,mpere2k@spiegel.de,0 Butterfield Parkway,Houston,texas,77090,Schinner and Sons,Employees,,,,,,,,,,"ou=Marketing,ou=Employees,ou=Accounts"
167,Danica,O' Mullane,danomullane,drawplate,Product Management,Food Chemist,(281) 4910526,domullane4m@vinaora.com,2 Novick Lane,Houston,texas,77040,"Gottlieb, Padberg and Wolff",Employees,,,,,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
200,Chucho,Wittier,chuwittier,jillions,Support,Food Chemist,(214) 2627200,cwittier5j@twitter.com,3461 Rigney Drive,Dallas,texas,75246,"Fadel, Welch and Windler",Employees,,,,,,,,,,"ou=Support,ou=Employees,ou=Accounts"
276,Zerk,Apfelmann,zerapfelmann,riverboat,Legal,Food Chemist,(915) 2835787,zapfelmann7n@nyu.edu,0 Alpine Terrace,El Paso,texas,79984,Lakin-Gulgowski,Employees,,,,,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
290,Toiboid,Lochrie,toilochrie,kalends,Accounting,Food Chemist,(915) 6723297,tlochrie81@baidu.com,47619 Merchant Park,El Paso,texas,88579,Mosciski-Conroy,Employees,,,,,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
361,Joshuah,Lantuffe,joslantuffe,fleabites,Business Development,Food Chemist,(210) 2561819,jlantuffea0@soup.io,2228 Main Terrace,San Antonio,texas,78260,"Yost, Rempel and Stokes",Employees,,,,,,,,,,"ou=Business Development,ou=Employees,ou=Accounts"
495,Bambi,Abbatt,bamabbatt,pandora,Business Development,Food Chemist,(512) 5581462,babbattdq@latimes.com,9736 Logan Lane,Austin,texas,78764,"Rippin, Runolfsson and Gulgowski",Employees,,,,,,,,,,"ou=Business Development,ou=Employees,ou=Accounts"
563,Nevin,Stribling,nevstribling,awfulness,Product Management,Food Chemist,(915) 1809852,nstriblingfm@mediafire.com,929 Debra Hill,El Paso,texas,79934,Lueilwitz Group,Employees,,,,,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
667,Crin,Joder,crijoder,dornick,Marketing,Food Chemist,(940) 3419955,cjoderii@ftc.gov,3 Hintze Court,Wichita Falls,texas,76310,Kunde-Feeney,Employees,,,,,,,,,,"ou=Marketing,ou=Employees,ou=Accounts"
63,Hedvig,Morphew,hedmorphew,alehouse,Research and Development,General Manager,(512) 8871241,hmorphew1q@shareasale.com,8503 Calypso Drive,Austin,texas,78732,DuBuque Group,Employees,Managers,,,,,,,,,"ou=Research and Development,ou=Managers,ou=Accounts"
110,Sonja,Maudsley,sonmaudsley,decliners,Services,General Manager,(281) 4065397,smaudsley31@opensource.org,81 Meadow Ridge Point,Houston,texas,77050,"Hermann, Towne and Ullrich",Employees,Managers,,,,,,,,,"ou=Services,ou=Managers,ou=Accounts"
141,Andreana,Balazs,andbalazs,sculpture,Product Management,General Manager,(713) 4269232,abalazs3w@nature.com,0 Dwight Drive,Pasadena,texas,77505,Kub-Schuster,Employees,Managers,,,,,,,,,"ou=Product Management,ou=Managers,ou=Accounts"
183,Lindsey,Delacroix,lindelacroix,prebooked,Research and Development,General Manager,(214) 9801447,ldelacroix52@usnews.com,4188 Grasskamp Alley,Irving,texas,75037,Johnston and Sons,Employees,Managers,,,,,,,,,"ou=Research and Development,ou=Managers,ou=Accounts"
371,Evvie,Anscombe,evvanscombe,prevalued,Business Development,General Manager,(713) 4908239,eanscombeaa@virginia.edu,2 Village Green Street,Houston,texas,77250,Homenick-D'Amore,Employees,Managers,,,,,,,,,"ou=Business Development,ou=Managers,ou=Accounts"
446,Hannah,Crombie,hancrombie,tumorous,Business Development,General Manager,(210) 5062944,hcrombiecd@cnn.com,911 Crest Line Place,San Antonio,texas,78225,West-Witting,Employees,Managers,,,,,,,,,"ou=Business Development,ou=Managers,ou=Accounts"
540,Celinka,Oxbury,celoxbury,idealists,Business Development,General Manager,(214) 6204810,coxburyez@google.co.jp,9 Lillian Way,Dallas,texas,75323,"Cremin, Rosenbaum and Gibson",Employees,Managers,,,,,,,,,"ou=Business Development,ou=Managers,ou=Accounts"
555,Asher,Eddins,asheddins,barranco,Services,General Manager,(817) 1937511,aeddinsfe@oracle.com,20 Sundown Court,Fort Worth,texas,76147,"Wolf, Wuckert and Wilkinson",Employees,Managers,,,,,,,,,"ou=Services,ou=Managers,ou=Accounts"
612,Ashbey,Huxtable,ashhuxtable,dibbling,Engineering,General Manager,(512) 5252956,ahuxtablegz@shareasale.com,5286 Lindbergh Road,Austin,texas,78759,"Kris, Wolf and Harber",Employees,Managers,,,,,,,,,"ou=Engineering,ou=Managers,ou=Accounts"
702,Alon,Ebhardt,aloebhardt,newsmen,Human Resources,General Manager,(915) 2906833,aebhardtjh@earthlink.net,07686 Riverside Park,El Paso,texas,79940,Grady-Hintz,Employees,Managers,,,,,,,,,"ou=Human Resources,ou=Managers,ou=Accounts"
817,Martynne,Petrina,marpetrina,swingling,Human Resources,General Manager,(210) 3258721,mpetrinamo@tripod.com,46 Morningstar Hill,San Antonio,texas,78230,Stoltenberg Group,Employees,Managers,,,,,,,,,"ou=Human Resources,ou=Managers,ou=Accounts"
955,Rosalia,Grzegorecki,rosgrzegorecki,vendors,Product Management,General Manager,(915) 9664724,rgrzegoreckiqi@shareasale.com,523 Cottonwood Place,El Paso,texas,79968,"Murazik, Rau and Kunze",Employees,Managers,,,,,,,,,"ou=Product Management,ou=Managers,ou=Accounts"
111,Noemi,Zack,noezack,deplume,Engineering,Geological Engineer,(512) 7530194,nzack32@wordpress.org,2076 Spohn Center,Round Rock,texas,78682,Mraz Group,Employees,,,,,,,,,,"ou=Engineering,ou=Employees,ou=Accounts"
210,Shannan,Cabane,shacabane,skipped,Support,Geological Engineer,(512) 3235547,scabane5t@bbb.org,99 Lien Avenue,Austin,texas,78749,Green-Rath,Employees,,,,,,,,,,"ou=Support,ou=Employees,ou=Accounts"
230,Rona,Wedlake,ronwedlake,betoken,Services,Geological Engineer,(915) 3945048,rwedlake6d@dailymail.co.uk,4233 Cherokee Park,El Paso,texas,88541,Greenfelder-Kunde,Employees,,,,,,,,,,"ou=Services,ou=Employees,ou=Accounts"
733,Roseanna,Brunsdon,rosbrunsdon,starfruit,Legal,Geological Engineer,(806) 3019244,rbrunsdonkc@histats.com,16 Chive Way,Amarillo,texas,79182,"Hackett, Kuvalis and Jacobson",Employees,,,,,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
764,Elnora,Flaubert,elnflaubert,mattress,Human Resources,Geological Engineer,(254) 3796390,eflaubertl7@usgs.gov,7409 Esch Avenue,Killeen,texas,76544,"Boyle, Huels and Beahan",Employees,,,,,,,,,,"ou=Human Resources,ou=Employees,ou=Accounts"
784,Gae,Carrol,gaecarrol,eightvo,Product Management,Geological Engineer,(281) 3904563,gcarrollr@google.it,79830 Talisman Center,Houston,texas,77065,Brekke Group,Employees,,,,,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
843,Caryl,Le Grove,carlegrove,televise,Services,Geological Engineer,(972) 3683748,clegrovene@i2i.jp,35042 Prentice Circle,Dallas,texas,75226,"Schroeder, Greenfelder and Hagenes",Employees,,,,,,,,,,"ou=Services,ou=Employees,ou=Accounts"
956,Lurlene,Brum,lurbrum,flooring,Human Resources,Geological Engineer,(915) 7061449,lbrumqj@google.nl,355 Milwaukee Crossing,El Paso,texas,88535,"Kunde, Padberg and Sauer",Employees,,,,,,,,,,"ou=Human Resources,ou=Employees,ou=Accounts"
964,Franni,Bollini,frabollini,graduator,Services,Geological Engineer,(281) 7255644,fbolliniqr@gravatar.com,55962 Stoughton Crossing,Houston,texas,77045,Purdy and Sons,Employees,,,,,,,,,,"ou=Services,ou=Employees,ou=Accounts"
997,Lin,Ploughwright,linploughwright,vivipara,Research and Development,Geological Engineer,(512) 6831518,lploughwrightro@hubpages.com,3384 Del Sol Center,Austin,texas,78737,Jaskolski-Swaniawski,Employees,,,,,,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
68,Fae,Parbrook,faeparbrook,tamperers,Support,Geologist I,(713) 1555270,fparbrook1v@arstechnica.com,4092 Gale Point,Houston,texas,77010,Sanford Inc,Employees,Interns,,,,,,,,,"ou=Support,ou=Employees,ou=Accounts"
465,Lyda,Verdey,lydverdey,excitonic,Training,Geologist I,(512) 5272188,lverdeycw@myspace.com,65 Prairie Rose Parkway,Austin,texas,78703,"Jenkins, O'Reilly and Satterfield",Employees,Interns,,,,,,,,,"ou=Training,ou=Employees,ou=Accounts"
255,Eyde,Shorie,eydshorie,articling,Product Management,Geologist II,(979) 5599795,eshorie72@cdc.gov,5 Northland Court,Houston,texas,77040,Ruecker Group,Employees,,,,,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
323,Rani,Dowyer,randowyer,capsicum,Engineering,Geologist III,(713) 4017638,rdowyer8y@ezinearticles.com,46161 Lillian Hill,Houston,texas,77281,Legros-Kuhic,Employees,,,,,,,,,,"ou=Engineering,ou=Employees,ou=Accounts"
395,Richie,Rivilis,ricrivilis,launches,Support,Geologist IV,(512) 2550248,rrivilisay@csmonitor.com,4006 Kings Avenue,Austin,texas,78778,Barton-Lehner,Employees,Managers,,,,,,,,,"ou=Support,ou=Employees,ou=Accounts"
95,Roseann,Shewan,rosshewan,stenches,Accounting,GIS Technical Architect,(713) 9091422,rshewan2m@businessweek.com,8465 Golf Road,Houston,texas,77218,Abbott and Sons,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
104,Nisse,Turpey,nisturpey,oilseeds,Sales,GIS Technical Architect,(915) 9870426,nturpey2v@berkeley.edu,18622 Grasskamp Road,El Paso,texas,79999,"Kemmer, Marvin and Leannon",Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Sales,ou=Employees,ou=Accounts"
161,Anita,Scutter,aniscutter,prorating,Legal,GIS Technical Architect,(361) 4607658,ascutter4g@harvard.edu,2874 Redwing Way,Corpus Christi,texas,78475,Torphy-Ziemann,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
356,Husain,Rosoni,husrosoni,subsector,Research and Development,GIS Technical Architect,(361) 1498986,hrosoni9v@sogou.com,82436 Chive Point,Corpus Christi,texas,78470,"Strosin, Zulauf and Kovacek",Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
647,Henrietta,Rhodef,henrhodef,heister,Marketing,GIS Technical Architect,(915) 5812202,hrhodefhy@usgs.gov,4351 Golf Course Way,El Paso,texas,79994,McKenzie-Strosin,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Marketing,ou=Employees,ou=Accounts"
734,Bibbie,Chatain,bibchatain,machine,Engineering,GIS Technical Architect,(915) 6925010,bchatainkd@wikia.com,4 Village Plaza,El Paso,texas,79950,Witting LLC,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Engineering,ou=Employees,ou=Accounts"
870,Kandy,Brimfield,kanbrimfield,agrarians,Research and Development,GIS Technical Architect,(512) 4917391,kbrimfieldo5@jigsy.com,1 Donald Way,Austin,texas,78759,Bergstrom-Breitenberg,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
980,Ollie,Mabbett,ollmabbett,armourers,Research and Development,GIS Technical Architect,(210) 7801106,omabbettr7@twitpic.com,81542 Washington Street,San Antonio,texas,78210,Stanton-Yundt,Employees,GISStaff,IT-Staff,Software Developer,Event Log Readers,,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
65,Katine,Smorthit,katsmorthit,telfered,Sales,Graphic Designer,(713) 4552979,ksmorthit1s@mlb.com,66 Alpine Plaza,Houston,texas,77260,"Armstrong, Glover and Champlin",Employees,,,,,,,,,,"ou=Sales,ou=Employees,ou=Accounts"
125,Perle,Harragin,perharragin,throatily,Legal,Graphic Designer,(210) 4619862,pharragin3g@google.de,3242 Southridge Street,San Antonio,texas,78285,Shields and Sons,Employees,,,,,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
158,Breanne,O'Heagertie,breoheagertie,gemmier,Accounting,Graphic Designer,(361) 4018059,boheagertie4d@pagesperso-orange.fr,1130 Banding Circle,Corpus Christi,texas,78426,Grady-Kshlerin,Employees,,,,,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
344,Gill,Greenwood,gilgreenwood,demerger,Marketing,Graphic Designer,(210) 3825237,ggreenwood9j@cam.ac.uk,40 Bartillon Lane,San Antonio,texas,78265,Ward-McLaughlin,Employees,,,,,,,,,,"ou=Marketing,ou=Employees,ou=Accounts"
419,Anitra,Bonome,anibonome,trochil,Marketing,Graphic Designer,(915) 5338709,abonomebm@tuttocitta.it,53275 Briar Crest Plaza,El Paso,texas,88541,"Barrows, Schroeder and Grant",Employees,,,,,,,,,,"ou=Marketing,ou=Employees,ou=Accounts"
584,Oswald,Coad,oswcoad,ararobas,Legal,Graphic Designer,(915) 6171465,ocoadg7@cargocollective.com,936 Troy Junction,El Paso,texas,88514,"Douglas, McCullough and O'Hara",Employees,,,,,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
628,Janaya,Kitchenham,jankitchenham,nettiest,Human Resources,Graphic Designer,(361) 8662358,jkitchenhamhf@shop-pro.jp,159 Sommers Drive,Corpus Christi,texas,78410,"Hills, Mueller and Torp",Employees,,,,,,,,,,"ou=Human Resources,ou=Employees,ou=Accounts"
735,Gideon,Wheldon,gidwheldon,marriage,Training,Graphic Designer,(214) 5864181,gwheldonke@google.es,553 Swallow Street,Dallas,texas,75277,"Kub, Emmerich and Rosenbaum",Employees,,,,,,,,,,"ou=Training,ou=Employees,ou=Accounts"
291,Consuelo,Pitbladdo,conpitbladdo,identikit,Research and Development,Health Coach I,(915) 9686935,cpitbladdo82@skype.com,749 4th Lane,El Paso,texas,79945,Dickinson-Johnson,Employees,Interns,,,,,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
577,Inesita,Aubin,ineaubin,landforms,Sales,Health Coach I,(979) 6216503,iaubing0@chron.com,8 Eastwood Plaza,College Station,texas,77844,"Schmidt, Macejkovic and Conroy",Employees,Interns,,,,,,,,,"ou=Sales,ou=Employees,ou=Accounts"
100,Gino,Linford,ginlinford,civilise,Training,Health Coach II,(682) 8468259,glinford2r@dyndns.org,46 Lotheville Drive,Fort Worth,texas,76105,"Mills, Dach and Denesik",Employees,,,,,,,,,,"ou=Training,ou=Employees,ou=Accounts"
376,Monte,Wildber,monwildber,diplonts,Human Resources,Health Coach II,(214) 6285201,mwildberaf@dropbox.com,29 Vidon Circle,Garland,texas,75044,Harber LLC,Employees,,,,,,,,,,"ou=Human Resources,ou=Employees,ou=Accounts"
543,Harry,Blissitt,harblissitt,outquotes,Training,Health Coach II,(915) 8865556,hblissittf2@instagram.com,8450 Springview Crossing,El Paso,texas,88579,Stiedemann-Koepp,Employees,,,,,,,,,,"ou=Training,ou=Employees,ou=Accounts"
688,Quintin,Daoust,quidaoust,formulaic,Services,Health Coach II,(361) 2158797,qdaoustj3@nba.com,25 Old Shore Junction,Corpus Christi,texas,78470,Murphy-Farrell,Employees,,,,,,,,,,"ou=Services,ou=Employees,ou=Accounts"
267,Lucien,Snoad,lucsnoad,thingummy,Accounting,Health Coach IV,(469) 4389751,lsnoad7e@parallels.com,389 Golf Lane,Dallas,texas,75246,Reilly and Sons,Employees,Managers,,,,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
599,Alden,Goodliffe,aldgoodliffe,reseize,Training,Health Coach IV,(281) 8473357,agoodliffegm@lulu.com,3508 Helena Lane,Houston,texas,77035,"Leannon, Boyer and Bins",Employees,Managers,,,,,,,,,"ou=Training,ou=Employees,ou=Accounts"
96,Shirline,Sanbroke,shisanbroke,playdays,Accounting,Help Desk Operator,(254) 2931955,ssanbroke2n@creativecommons.org,600 Sheridan Street,Waco,texas,76796,Haley-Ledner,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
221,Gasper,Causley,gascausley,refought,Legal,Help Desk Operator,(936) 7625713,gcausley64@quantcast.com,01054 North Crossing,Conroe,texas,77305,Collier and Sons,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
224,Ray,Chesnay,raychesnay,diosgenin,Legal,Help Desk Operator,(713) 4995540,rchesnay67@microsoft.com,0 Hazelcrest Crossing,Houston,texas,77299,Robel Group,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
249,Lynnet,Ledgerton,lynledgerton,louvered,Training,Help Desk Operator,(254) 4215678,lledgerton6w@ning.com,2543 Coleman Court,Gatesville,texas,76598,Effertz Group,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Training,ou=Employees,ou=Accounts"
269,Marline,McKmurrie,marmckmurrie,sunsets,Product Management,Help Desk Operator,(956) 4431731,mmckmurrie7g@guardian.co.uk,1 Prentice Way,Laredo,texas,78044,"Kuphal, Hessel and Effertz",Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
360,Mandie,Druery,mandruery,iguanians,Accounting,Help Desk Operator,(832) 3233352,mdruery9z@jalbum.net,546 Becker Plaza,Houston,texas,77065,Mraz-Mraz,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Accounting,ou=Employees,ou=Accounts"
362,Georgie,Meeus,geomeeus,addicting,Legal,Help Desk Operator,(972) 4480969,gmeeusa1@washington.edu,01 Goodland Road,Denton,texas,76210,"Hilll, Halvorson and Konopelski",Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
397,Kincaid,Lorkin,kinlorkin,inhauls,Legal,Help Desk Operator,(832) 1484927,klorkinb0@prweb.com,8851 Northview Park,Houston,texas,77060,"Cruickshank, Waelchi and Kulas",Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
537,Tallou,Shillinglaw,talshillinglaw,shitake,Legal,Help Desk Operator,(214) 1527440,tshillinglawew@flickr.com,2 Mesta Point,Dallas,texas,75353,Schinner LLC,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Legal,ou=Employees,ou=Accounts"
783,Marje,Mulmuray,marmulmuray,nannyish,Services,Help Desk Operator,(214) 2229265,mmulmuraylq@umn.edu,50566 Morning Terrace,Dallas,texas,75323,Schoen-Herman,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Services,ou=Employees,ou=Accounts"
785,Emerson,Darlasson,emedarlasson,chinaware,Engineering,Help Desk Operator,(832) 8882384,edarlassonls@cafepress.com,4 Sundown Court,Houston,texas,77201,Greenfelder-Leuschke,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Engineering,ou=Employees,ou=Accounts"
846,Milly,Santarelli,milsantarelli,marinates,Product Management,Help Desk Operator,(713) 2596755,msantarellinh@oakley.com,74102 Harbort Plaza,Houston,texas,77218,"Wyman, Rosenbaum and Kilback",Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
920,Hannie,Jouannin,hanjouannin,aeronauts,Engineering,Help Desk Operator,(806) 5849606,hjouanninpj@hubpages.com,6 International Pass,Amarillo,texas,79159,O'Hara Inc,Employees,HelpDesk,IT-Staff,PasswordReset,RemoteAccess,,,,,,"ou=Engineering,ou=Employees,ou=Accounts"
90,Dukie,Saffen,duksaffen,stanchly,Product Management,Help Desk Technician,(915) 5320301,dsaffen2h@scientificamerican.com,147 Arkansas Point,El Paso,texas,79911,Padberg-Braun,Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
121,Ase,Forder,aseforder,lutefisk,Legal,Help Desk Technician,(713) 8954465,aforder3c@tumblr.com,7 Dakota Crossing,Houston,texas,77070,Koch and Sons,Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Legal,ou=Employees,ou=Accounts"
212,Allen,Cawthera,allcawthera,ceboids,Research and Development,Help Desk Technician,(214) 3418010,acawthera5v@paginegialle.it,49690 Eliot Drive,Dallas,texas,75379,Weissnat Inc,Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Research and Development,ou=Employees,ou=Accounts"
256,Anna-maria,Foulcher,annfoulcher,parashah,Training,Help Desk Technician,(214) 4171917,afoulcher73@pcworld.com,78 Sutteridge Way,Dallas,texas,75342,"Abernathy, Gleichner and Kertzmann",Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Training,ou=Employees,ou=Accounts"
366,Yvon,Reay,yvoreay,ungreedy,Product Management,Help Desk Technician,(512) 9272751,yreaya5@ucla.edu,72709 Warbler Alley,Austin,texas,78737,"Kohler, Block and O'Keefe",Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Product Management,ou=Employees,ou=Accounts"
413,Maighdiln,de la Valette Parisot,maidelavaletteparisot,telneting,Training,Help Desk Technician,(469) 4718179,mdelavaletteparisotbg@cafepress.com,304 Coolidge Circle,Dallas,texas,75342,"Altenwerth, Yundt and Okuneva",Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Training,ou=Employees,ou=Accounts"
431,Chelsae,Tomasoni,chetomasoni,pinkeys,Training,Help Desk Technician,(806) 5750068,ctomasoniby@163.com,11654 Birchwood Lane,Amarillo,texas,79118,Christiansen Group,Employees,HelpDesk,IT-Staff,PasswordReset,UserCreator,UserManager,,,,,"ou=Training,ou=Employees,ou=Accounts"
